municipio,data,taxa
170240,2019-11-01,51.102488880476955
170255,2019-11-01,42.90679991310015
170270,2019-11-01,26.61698163428267
170290,2019-11-01,31.775317753177532
170300,2019-11-01,26.25656414103526
170305,2019-11-01,47.846889952153106
170307,2019-11-01,26.13809627532128
170310,2019-11-01,26.633522727272727
170320,2019-11-01,33.63982955819691
170330,2019-11-01,26.563138536984063
170360,2019-11-01,13.630168105406634
170370,2019-11-01,30.925959614335092
170380,2019-11-01,20.267888614733874
170382,2019-11-01,65.93406593406593
170384,2019-11-01,31.633056544088575
170386,2019-11-01,57.05157462345961
170388,2019-11-01,42.63565891472868
170389,2019-11-01,14.652014652014651
170390,2019-11-01,35.38834047308623
170410,2019-11-01,20.65404475043029
170460,2019-11-01,42.67425320056899
170510,2019-11-01,27.002700270027002
170550,2019-11-01,46.86088527551942
170555,2019-11-01,24.7320692497939
170560,2019-11-01,58.4652862362972
170600,2019-11-01,17.89549033643522
170610,2019-11-01,50.76142131979695
170625,2019-11-01,29.036004645760745
170650,2019-11-01,34.44316877152698
170700,2019-11-01,18.51935498441664
170710,2019-11-01,52.173913043478265
170720,2019-11-01,30.564045568213395
170730,2019-11-01,32.01024327784891
170740,2019-11-01,21.826118588577664
170755,2019-11-01,44.32855280312908
170765,2019-11-01,32.30096902907087
170770,2019-11-01,35.00451671183378
170820,2019-11-01,31.453362255965292
170825,2019-11-01,57.937427578215534
170830,2019-11-01,48.79953152449736
170900,2019-11-01,46.08648897764805
170930,2019-11-01,47.06245419125872
170950,2019-11-01,27.00612831373273
170980,2019-11-01,69.4789081885856
171050,2019-11-01,56.50477599892372
171070,2019-11-01,22.16916780354707
171090,2019-11-01,31.77124702144559
171110,2019-11-01,32.96250515039143
171150,2019-11-01,12.990387113535984
171180,2019-11-01,45.59963520291838
171190,2019-11-01,35.18754211274987
171195,2019-11-01,32.437442075996294
171200,2019-11-01,41.480536056158265
171215,2019-11-01,52.002080083203325
171240,2019-11-01,8.02139037433155
171245,2019-11-01,32.17503217503217
171250,2019-11-01,40.57971014492754
171270,2019-11-01,26.080476900149034
171280,2019-11-01,20.431990659661412
171320,2019-11-01,75.62472599736958
171330,2019-11-01,52.10659520619324
171360,2019-11-01,41.52510381275953
171370,2019-11-01,61.430451952610795
171380,2019-11-01,18.023430459597478
171395,2019-11-01,30.977189524077726
171420,2019-11-01,42.18952834270879
171430,2019-11-01,28.219599794766545
171488,2019-11-01,41.4586682460445
171500,2019-11-01,44.60093896713615
171510,2019-11-01,39.1524643021649
171515,2019-11-01,38.59348198970841
171525,2019-11-01,25.71638501102131
171550,2019-11-01,44.96402877697842
171570,2019-11-01,38.167938931297705
171575,2019-11-01,15.667841754798276
171610,2019-11-01,43.70561148833216
171620,2019-11-01,60.29285099052541
171630,2019-11-01,49.49474118374923
171650,2019-11-01,55.2364118426867
171660,2019-11-01,43.407949612733
171665,2019-11-01,20.08398758444404
171670,2019-11-01,25.59414990859232
171700,2019-11-01,29.233190915223744
171720,2019-11-01,23.11756935270806
171750,2019-11-01,81.00339691664489
171780,2019-11-01,13.054830287206267
171790,2019-11-01,24.878716258241074
171800,2019-11-01,9.55718381650207
171820,2019-11-01,68.85493303150349
171830,2019-11-01,26.091081593927896
171840,2019-11-01,38.00217155266015
171845,2019-11-01,26.041666666666664
171850,2019-11-01,23.293733985557886
171855,2019-11-01,36.59849300322928
171865,2019-11-01,37.55868544600939
171870,2019-11-01,59.985885673959075
171875,2019-11-01,24.69898116702686
171880,2019-11-01,42.45383145828911
171884,2019-11-01,26.666666666666664
171886,2019-11-01,39.936102236421725
171888,2019-11-01,23.296447291788002
171889,2019-11-01,12.684989429175475
171890,2019-11-01,24.849865396562436
171900,2019-11-01,41.870202372644805
172000,2019-11-01,23.72479240806643
172010,2019-11-01,33.809166040571
172015,2019-11-01,37.85488958990536
172020,2019-11-01,2.4713732597413296
172025,2019-11-01,16.223231667748216
172030,2019-11-01,27.05515088449532
172049,2019-11-01,37.87878787878788
172065,2019-11-01,35.165648713677584
172080,2019-11-01,11.075423634954037
172085,2019-11-01,25.4323499491353
172090,2019-11-01,11.988251513516753
172093,2019-11-01,13.966480446927374
172097,2019-11-01,35.80379520229145
172100,2019-11-01,40.049878479709285
172110,2019-11-01,64.94367130550033
172120,2019-11-01,48.9724529951902
172125,2019-11-01,68.74669487043892
172130,2019-11-01,41.18307749906403
172208,2019-11-01,31.66994778738338
172210,2019-11-01,63.258232235701904
170025,2019-12-01,23.264831329972857
170030,2019-12-01,23.76355265112134
170035,2019-12-01,40.81632653061225
170040,2019-12-01,41.105598866052446
170070,2019-12-01,49.928673323823105
170100,2019-12-01,40.84197298146403
170105,2019-12-01,20.390329158170697
170110,2019-12-01,64.65067778936393
170130,2019-12-01,36.47099687391455
170190,2019-12-01,22.579734688117416
170200,2019-12-01,99.8003992015968
170210,2019-12-01,50.42389316783953
170215,2019-12-01,41.8921277709897
170220,2019-12-01,28.522692318447472
170230,2019-12-01,84.29926238145416
170240,2019-12-01,37.85369546701997
170255,2019-12-01,24.983706278514013
170270,2019-12-01,15.970188980569603
170290,2019-12-01,16.400164001640015
170300,2019-12-01,20.630157539384847
170305,2019-12-01,42.21784407542921
170307,2019-12-01,26.13809627532128
170310,2019-12-01,30.18465909090909
170320,2019-12-01,53.82372729311505
170330,2019-12-01,55.16959542296689
170360,2019-12-01,31.803725579282144
170370,2019-12-01,27.287611424413313
170380,2019-12-01,18.505463517800493
170382,2019-12-01,35.16483516483517
170384,2019-12-01,28.66745749308027
170386,2019-12-01,29.666818804198993
170388,2019-12-01,58.13953488372093
170389,2019-12-01,19.536019536019538
170390,2019-12-01,33.52579623766064
170410,2019-12-01,34.42340791738382
170460,2019-12-01,7.112375533428166
170510,2019-12-01,51.005100510051
170550,2019-12-01,45.731707317073166
170555,2019-12-01,28.854080791426217
170560,2019-12-01,46.28501827040195
170600,2019-12-01,21.47458840372226
170610,2019-12-01,28.81053642474962
170625,2019-12-01,34.84320557491289
170650,2019-12-01,50.84467771034935
170700,2019-12-01,33.42517728894711
170710,2019-12-01,31.884057971014492
170720,2019-12-01,13.892747985551543
170730,2019-12-01,51.21638924455826
170740,2019-12-01,12.731902510003637
170755,2019-12-01,80.83441981747066
170765,2019-12-01,45.601368041041226
170770,2019-12-01,33.87533875338754
170820,2019-12-01,39.04555314533623
170825,2019-12-01,69.52491309385863
170830,2019-12-01,35.135662697638104
170900,2019-12-01,37.63729933174591
170930,2019-12-01,43.97639162134012
170950,2019-12-01,53.20438099414867
170980,2019-12-01,59.55334987593052
171050,2019-12-01,65.922238665411
171070,2019-12-01,10.231923601637106
171090,2019-12-01,58.247286205983585
171110,2019-12-01,41.20313143798929
171150,2019-12-01,46.765393608729546
171180,2019-12-01,54.719562243502054
171190,2019-12-01,44.92026652691472
171195,2019-12-01,53.290083410565344
171200,2019-12-01,67.00701978302489
171215,2019-12-01,26.001040041601662
171240,2019-12-01,34.75935828877005
171245,2019-12-01,35.39253539253539
171250,2019-12-01,36.71497584541063
171270,2019-12-01,22.35469448584203
171280,2019-12-01,8.756567425569177
171320,2019-12-01,86.03682595352916
171330,2019-12-01,52.10659520619324
171360,2019-12-01,37.75009437523594
171370,2019-12-01,26.327336551118915
171380,2019-12-01,27.035145689396217
171395,2019-12-01,30.977189524077726
171420,2019-12-01,38.944180008654264
171430,2019-12-01,46.177526936890715
171488,2019-12-01,49.07352567899145
171500,2019-12-01,32.863849765258216
171510,2019-12-01,69.09258406264394
171515,2019-12-01,21.44082332761578
171525,2019-12-01,18.368846436443793
171550,2019-12-01,89.92805755395683
171570,2019-12-01,41.4868901427149
171575,2019-12-01,37.86395090742917
171610,2019-12-01,42.1446967923203
171620,2019-12-01,54.55067470571347
171630,2019-12-01,57.74386471437409
171650,2019-12-01,64.07423773751657
171660,2019-12-01,51.91931228189633
171665,2019-12-01,32.86470695636297
171670,2019-12-01,34.12553321145643
171700,2019-12-01,74.20733078479874
171720,2019-12-01,19.815059445178335
171750,2019-12-01,41.80820486020381
171780,2019-12-01,13.054830287206267
171790,2019-12-01,38.56201020027367
171800,2019-12-01,31.85727938834024
171820,2019-12-01,79.4189775514054
171830,2019-12-01,21.347248576850095
171840,2019-12-01,40.71661237785016
171845,2019-12-01,55.80357142857143
171850,2019-12-01,39.5993477754484
171855,2019-12-01,25.834230355220665
171865,2019-12-01,18.779342723004696
171870,2019-12-01,56.457304163726185
171875,2019-12-01,35.504785427601114
171880,2019-12-01,33.96306516663129
171884,2019-12-01,82.96296296296296
171886,2019-12-01,33.2800851970181
171888,2019-12-01,43.68083867210251
171889,2019-12-01,38.05496828752643
171890,2019-12-01,28.991509629322838
171900,2019-12-01,31.4026517794836
172000,2019-12-01,27.6789244760775
172010,2019-12-01,22.53944402704733
172015,2019-12-01,31.545741324921135
172020,2019-12-01,2.4713732597413296
172025,2019-12-01,22.712524334847505
172030,2019-12-01,35.37981269510926
172049,2019-12-01,42.92929292929293
172065,2019-12-01,37.016472330186936
172080,2019-12-01,18.828220179421862
172085,2019-12-01,76.2970498474059
172090,2019-12-01,16.184139543247618
172093,2019-12-01,27.932960893854748
172097,2019-12-01,35.80379520229145
172100,2019-12-01,47.97293457294059
172110,2019-12-01,78.1974817760106
172120,2019-12-01,53.34499344118933
172125,2019-12-01,47.59386567953464
172130,2019-12-01,48.67090977162112
172208,2019-12-01,25.67833604382436
172210,2019-12-01,71.0571923743501
170025,2020-01-01,38.55050115651504
170030,2020-01-01,20.313406848520025
170035,2020-01-01,46.76393565282454
170040,2020-01-01,37.25462100587477
170070,2020-01-01,92.90138161029061
170100,2020-01-01,38.98019384745048
170105,2020-01-01,28.951939779965258
170110,2020-01-01,49.504950495049506
170130,2020-01-01,36.64281975222474
170190,2020-01-01,26.55485674353599
170200,2020-01-01,80.31179874808078
170210,2020-01-01,51.2048685523582
170215,2020-01-01,29.345762126704646
170220,2020-01-01,29.02958252695604
170230,2020-01-01,110.33857315598549
170240,2020-01-01,24.68198215302829
170255,2020-01-01,38.620393713458135
170270,2020-01-01,31.720856463124505
170290,2020-01-01,20.435271278226217
170300,2020-01-01,30.001875117194825
170305,2020-01-01,52.89532293986637
170307,2020-01-01,49.65457685664939
170310,2020-01-01,33.62236772252699
170320,2020-01-01,67.44604316546763
170330,2020-01-01,33.945686900958464
170360,2020-01-01,58.79692446856626
170370,2020-01-01,39.862293893821345
170380,2020-01-01,20.0052187527181
170382,2020-01-01,30.64798598949212
170384,2020-01-01,34.910783553141975
170386,2020-01-01,47.28664715154245
170388,2020-01-01,61.46753745678064
170389,2020-01-01,29.055690072639223
170390,2020-01-01,40.4263138552003
170410,2020-01-01,34.059945504087196
170460,2020-01-01,63.82978723404255
170510,2020-01-01,48.03362353647553
170550,2020-01-01,52.16033025578086
170555,2020-01-01,22.629088664883767
170560,2020-01-01,41.59530217763641
170600,2020-01-01,28.373825146302536
170610,2020-01-01,45.34212695795548
170625,2020-01-01,51.873198847262245
170650,2020-01-01,50.210560414642046
170700,2020-01-01,25.86514448804852
170710,2020-01-01,69.13437995102981
170720,2020-01-01,23.660403618649966
170730,2020-01-01,72.55655142979087
170740,2020-01-01,22.44366639734267
170755,2020-01-01,31.33159268929504
170765,2020-01-01,64.84836925424375
170770,2020-01-01,21.410863195853054
170820,2020-01-01,50.002717538996684
170825,2020-01-01,76.86395080707148
170830,2020-01-01,35.08771929824562
170900,2020-01-01,40.47346315387552
170930,2020-01-01,42.42308427288362
170950,2020-01-01,52.65863270318122
170980,2020-01-01,38.98635477582846
171050,2020-01-01,72.46376811594203
171070,2020-01-01,17.146776406035663
171090,2020-01-01,34.255599472990774
171110,2020-01-01,24.793388429752067
171150,2020-01-01,30.943785456420837
171180,2020-01-01,36.63003663003663
171190,2020-01-01,35.82918982158526
171195,2020-01-01,56.908718415661276
171200,2020-01-01,110.51468266498263
171215,2020-01-01,30.706243602865914
171240,2020-01-01,29.466916688990086
171245,2020-01-01,28.53519340519975
171250,2020-01-01,26.646364674533686
171270,2020-01-01,7.328691828508611
171280,2020-01-01,17.40139211136891
171320,2020-01-01,71.92239072256913
171330,2020-01-01,57.066627139998516
171360,2020-01-01,29.754525167369206
171370,2020-01-01,30.501089324618736
171380,2020-01-01,37.064492216456635
171395,2020-01-01,39.029829941455255
171420,2020-01-01,32.43243243243243
171430,2020-01-01,41.73187271778821
171488,2020-01-01,58.739615675086014
171500,2020-01-01,20.91078066914498
171510,2020-01-01,40.937002501705706
171515,2020-01-01,8.576329331046312
171525,2020-01-01,14.571948998178506
171550,2020-01-01,71.55635062611807
171570,2020-01-01,30.990050562714075
171575,2020-01-01,42.99114121938509
171610,2020-01-01,51.839432656915456
171620,2020-01-01,51.73900546133947
171630,2020-01-01,39.038422025888636
171650,2020-01-01,70.42764829739345
171660,2020-01-01,70.74875768550493
171665,2020-01-01,25.399129172714076
171670,2020-01-01,35.622159439872256
171700,2020-01-01,40.63205417607223
171720,2020-01-01,39.56478733926805
171750,2020-01-01,74.90636704119851
171780,2020-01-01,19.60357220649096
171790,2020-01-01,27.106949236076886
171800,2020-01-01,18.92744479495268
171820,2020-01-01,79.33828494260635
171830,2020-01-01,16.474464579901152
171840,2020-01-01,43.525571273122964
171845,2020-01-01,47.846889952153106
171850,2020-01-01,27.637033625057576
171855,2020-01-01,40.563620836891545
171865,2020-01-01,13.818516812528788
171870,2020-01-01,59.52380952380952
171875,2020-01-01,35.450061652281136
171880,2020-01-01,29.20317062995411
171884,2020-01-01,91.90631485324637
171886,2020-01-01,48.71626069782752
171888,2020-01-01,34.42340791738382
171889,2020-01-01,50.29337803855826
171890,2020-01-01,39.20759389186958
171900,2020-01-01,58.68139454608215
172000,2020-01-01,23.715415019762847
172010,2020-01-01,25.969207939157855
172015,2020-01-01,87.60951188986232
172020,2020-01-01,2.440214738897023
172025,2020-01-01,22.624434389140273
172030,2020-01-01,28.854080791426217
172049,2020-01-01,71.72131147540983
172065,2020-01-01,53.42667649226234
172080,2020-01-01,24.45259530954763
172085,2020-01-01,60.42296072507553
172090,2020-01-01,19.01931649331352
172093,2020-01-01,83.10249307479225
172097,2020-01-01,60.4551920341394
172100,2020-01-01,46.71951315067778
172110,2020-01-01,120.78246028620192
172120,2020-01-01,49.463777631866925
172125,2020-01-01,62.43496357960458
172130,2020-01-01,47.636496885305974
172208,2020-01-01,29.827850690301688
172210,2020-01-01,68.57638888888889
170025,2020-02-01,53.970701619121044
170030,2020-02-01,11.607661056297156
170035,2020-02-01,37.41114852225963
170040,2020-02-01,22.925920618999857
170070,2020-02-01,73.84468794664126
170100,2020-02-01,47.40834386852086
170105,2020-02-01,55.00868558193398
170110,2020-02-01,63.943894389438945
170130,2020-02-01,31.40813121619264
170190,2020-02-01,22.36198462613557
170200,2020-02-01,77.94968702019605
170210,2020-02-01,51.42299365801255
170215,2020-02-01,43.15553253927153
170220,2020-02-01,29.858999170583356
170230,2020-02-01,104.2926239419589
170240,2020-02-01,36.07366622365673
170255,2020-02-01,33.2564501421445
170270,2020-02-01,15.860428231562253
170290,2020-02-01,32.69643404516195
170300,2020-02-01,30.001875117194825
170305,2020-02-01,36.19153674832962
170307,2020-02-01,53.97236614853195
170310,2020-02-01,46.00955583082641
170320,2020-02-01,53.9568345323741
170330,2020-02-01,33.945686900958464
170360,2020-02-01,27.137042062415194
170370,2020-02-01,50.73382859213626
170380,2020-02-01,13.91667391493433
170382,2020-02-01,26.26970227670753
170384,2020-02-01,20.364623739332817
170386,2020-02-01,22.51745102454402
170388,2020-02-01,49.942374183634264
170389,2020-02-01,41.162227602905574
170390,2020-02-01,18.375597206909223
170410,2020-02-01,40.87193460490463
170460,2020-02-01,28.368794326241137
170510,2020-02-01,33.023116181326934
170550,2020-02-01,49.92887227692393
170555,2020-02-01,47.31536720839333
170560,2020-02-01,26.914607291411794
170600,2020-02-01,21.2803688597269
170610,2020-02-01,39.84611156911239
170625,2020-02-01,28.81844380403458
170650,2020-02-01,55.0696469063816
170700,2020-02-01,17.39207991437745
170710,2020-02-01,54.7313841278986
170720,2020-02-01,23.660403618649966
170730,2020-02-01,29.87622705932565
170740,2020-02-01,15.261693150193016
170755,2020-02-01,39.164490861618795
170765,2020-02-01,49.58992942971581
170770,2020-02-01,19.157088122605362
170820,2020-02-01,42.93711614761671
170825,2020-02-01,53.80476556495004
170830,2020-02-01,48.732943469785575
170900,2020-02-01,34.36426116838488
170930,2020-02-01,41.27651442767055
170950,2020-02-01,41.23593580444343
170980,2020-02-01,43.859649122807014
171050,2020-02-01,42.941492216854535
171070,2020-02-01,10.2880658436214
171090,2020-02-01,42.16073781291172
171110,2020-02-01,57.85123966942148
171150,2020-02-01,30.943785456420837
171180,2020-02-01,45.78754578754579
171190,2020-02-01,38.754021643755486
171195,2020-02-01,72.84315957204645
171200,2020-02-01,101.04199557941268
171215,2020-02-01,46.05936540429887
171240,2020-02-01,18.751674256630057
171245,2020-02-01,38.04692454026633
171250,2020-02-01,30.452988199467075
171270,2020-02-01,32.979113228288746
171280,2020-02-01,17.40139211136891
171320,2020-02-01,72.47992863514719
171330,2020-02-01,59.29000222337508
171360,2020-02-01,33.47384081329036
171370,2020-02-01,91.50326797385621
171380,2020-02-01,19.27353595255745
171395,2020-02-01,27.878449958182323
171420,2020-02-01,28.10810810810811
171430,2020-02-01,31.29890453834116
171488,2020-02-01,30.20894520432995
171500,2020-02-01,30.204460966542754
171510,2020-02-01,61.405503752558566
171515,2020-02-01,47.16981132075472
171525,2020-02-01,32.78688524590164
171550,2020-02-01,80.50089445438283
171570,2020-02-01,34.25216114826293
171575,2020-02-01,32.56904637832204
171610,2020-02-01,44.323678479890546
171620,2020-02-01,45.032097345980645
171630,2020-02-01,57.53030614341483
171650,2020-02-01,89.30516227401438
171660,2020-02-01,44.6390971110924
171665,2020-02-01,23.58490566037736
171670,2020-02-01,45.448962043974944
171700,2020-02-01,36.11738148984198
171720,2020-02-01,26.376524892845367
171750,2020-02-01,63.28296525894356
171780,2020-02-01,30.494445654541494
171790,2020-02-01,19.71414489896501
171800,2020-02-01,15.772870662460567
171820,2020-02-01,72.5860904794058
171830,2020-02-01,16.474464579901152
171840,2020-02-01,24.483133841131664
171845,2020-02-01,51.527419948472584
171850,2020-02-01,34.54629203132197
171855,2020-02-01,51.23825789923143
171865,2020-02-01,13.818516812528788
171870,2020-02-01,31.51260504201681
171875,2020-02-01,26.20221948212084
171880,2020-02-01,22.9453483521068
171884,2020-02-01,91.90631485324637
171886,2020-02-01,26.333113890717577
171888,2020-02-01,25.817555938037867
171889,2020-02-01,25.14668901927913
171890,2020-02-01,43.334709038382165
171900,2020-02-01,69.03693476009666
172000,2020-02-01,19.76284584980237
172010,2020-02-01,20.404377666481174
172015,2020-02-01,43.80475594493116
172020,2020-02-01,6.507239303725395
172025,2020-02-01,19.392372333548806
172030,2020-02-01,20.61005770816158
172049,2020-02-01,46.10655737704918
172065,2020-02-01,49.742078113485626
172080,2020-02-01,21.118150494609313
172085,2020-02-01,45.31722054380665
172090,2020-02-01,13.075780089153048
172093,2020-02-01,18.467220683287163
172097,2020-02-01,56.899004267425326
172100,2020-02-01,42.0834748086818
172110,2020-02-01,66.9554942890902
172120,2020-02-01,41.584591814401406
172125,2020-02-01,41.623309053069725
172130,2020-02-01,40.30780505679736
172208,2020-02-01,28.123402079427308
172210,2020-02-01,68.57638888888889
170025,2020-03-01,38.55050115651504
170030,2020-03-01,13.0586186883343
170035,2020-03-01,63.59895248784137
170040,2020-03-01,27.22453073506233
170070,2020-03-01,41.68651738923297
170100,2020-03-01,57.94353139485883
170105,2020-03-01,14.475969889982629
170110,2020-03-01,61.881188118811885
170130,2020-03-01,40.132612109579476
170190,2020-03-01,37.735849056603776
170200,2020-03-01,36.612731782213295
170210,2020-03-01,53.87690109662397
170215,2020-03-01,41.42931123770067
170220,2020-03-01,15.758916228918993
170230,2020-03-01,60.45949214026602
170240,2020-03-01,38.92158724131384
170255,2020-03-01,24.674140428042694
170270,2020-03-01,15.860428231562253
170290,2020-03-01,22.47879840604884
170300,2020-03-01,30.939433714607166
170305,2020-03-01,41.759465478841875
170307,2020-03-01,28.065630397236617
170310,2020-03-01,53.087949035568926
170320,2020-03-01,38.219424460431654
170330,2020-03-01,41.93290734824281
170360,2020-03-01,31.659882406151063
170370,2020-03-01,32.61460409494474
170380,2020-03-01,11.307297555884144
170382,2020-03-01,17.513134851138354
170384,2020-03-01,32.97129557796742
170386,2020-03-01,27.020941229452827
170388,2020-03-01,34.575489819439106
170389,2020-03-01,12.106537530266344
170390,2020-03-01,34.91363469312753
170410,2020-03-01,47.68392370572207
170460,2020-03-01,42.5531914893617
170510,2020-03-01,18.012608826178322
170550,2020-03-01,47.418482050709876
170555,2020-03-01,16.457519029006377
170560,2020-03-01,44.04208465867384
170600,2020-03-01,31.920553289590355
170610,2020-03-01,43.968123110744706
170625,2020-03-01,69.164265129683
170650,2020-03-01,51.830255911888564
170700,2020-03-01,19.62183374955405
170710,2020-03-01,54.7313841278986
170720,2020-03-01,26.443980514961723
170730,2020-03-01,14.938113529662825
170740,2020-03-01,11.670706526618188
170755,2020-03-01,62.66318537859008
170765,2020-03-01,34.33148960518787
170770,2020-03-01,30.425963488843813
170820,2020-03-01,40.76308495026904
170825,2020-03-01,46.11837048424289
170830,2020-03-01,21.44249512670565
170900,2020-03-01,34.36426116838488
170930,2020-03-01,49.68469329256641
170950,2020-03-01,47.632646067736594
170980,2020-03-01,38.98635477582846
171050,2020-03-01,40.25764895330112
171070,2020-03-01,12.002743484224967
171090,2020-03-01,39.52569169960474
171110,2020-03-01,37.1900826446281
171150,2020-03-01,41.25838060856112
171180,2020-03-01,50.36630036630037
171190,2020-03-01,43.14126937701082
171195,2020-03-01,59.185067152287736
171200,2020-03-01,69.46637196084623
171215,2020-03-01,30.706243602865914
171240,2020-03-01,32.14572729708009
171245,2020-03-01,22.194039315155358
171250,2020-03-01,36.16292348686715
171270,2020-03-01,21.986075485525834
171280,2020-03-01,11.600928074245939
171320,2020-03-01,74.15254237288136
171330,2020-03-01,67.44237752908916
171360,2020-03-01,39.67270022315894
171370,2020-03-01,39.21568627450981
171380,2020-03-01,13.343217197924389
171395,2020-03-01,36.24198494563702
171420,2020-03-01,27.027027027027028
171430,2020-03-01,39.123630672926446
171488,2020-03-01,48.6699672736427
171500,2020-03-01,34.85130111524163
171510,2020-03-01,50.03411416875142
171515,2020-03-01,25.72898799313894
171525,2020-03-01,10.92896174863388
171550,2020-03-01,53.66726296958855
171570,2020-03-01,22.83477409884195
171575,2020-03-01,23.44971339239187
171610,2020-03-01,52.41756759360968
171620,2020-03-01,65.1528216920571
171630,2020-03-01,39.038422025888636
171650,2020-03-01,62.441007768823056
171660,2020-03-01,46.32359134169966
171665,2020-03-01,21.77068214804064
171670,2020-03-01,39.30721041641076
171700,2020-03-01,27.08803611738149
171720,2020-03-01,46.15891856247939
171750,2020-03-01,50.36807438977141
171780,2020-03-01,23.959921585711175
171790,2020-03-01,20.94627895515032
171800,2020-03-01,22.082018927444793
171820,2020-03-01,70.89804186360567
171830,2020-03-01,21.18145445987291
171840,2020-03-01,32.64417845484222
171845,2020-03-01,51.527419948472584
171850,2020-03-01,39.1524643021649
171855,2020-03-01,36.29376601195559
171865,2020-03-01,18.424689083371717
171870,2020-03-01,49.01960784313725
171875,2020-03-01,38.53267570900123
171880,2020-03-01,20.859407592824365
171884,2020-03-01,41.506077675659654
171886,2020-03-01,38.18301514154049
171888,2020-03-01,37.29202524383248
171889,2020-03-01,33.52891869237217
171890,2020-03-01,51.588939331407346
171900,2020-03-01,79.39247497411115
172000,2020-03-01,11.857707509881424
172010,2020-03-01,18.54943424225561
172015,2020-03-01,62.57822277847309
172020,2020-03-01,1.6268098259313488
172025,2020-03-01,6.464124111182935
172030,2020-03-01,16.488046166529266
172049,2020-03-01,46.10655737704918
172065,2020-03-01,27.63448784082535
172080,2020-03-01,11.114816049794376
172085,2020-03-01,55.387713997985905
172090,2020-03-01,12.481426448736999
172093,2020-03-01,13.850415512465373
172097,2020-03-01,42.67425320056899
172100,2020-03-01,43.61793820356779
172110,2020-03-01,80.08402258106867
172120,2020-03-01,37.644998905668636
172125,2020-03-01,41.623309053069725
172130,2020-03-01,25.65042139978014
172208,2020-03-01,34.941196522924834
172210,2020-03-01,97.22222222222223
170025,2020-04-01,53.970701619121044
170030,2020-04-01,17.411491584445734
170035,2020-04-01,50.50505050505051
170040,2020-04-01,22.925920618999857
170070,2020-04-01,58.361124344926154
170100,2020-04-01,33.712600084281505
170105,2020-04-01,28.951939779965258
170110,2020-04-01,49.504950495049506
170130,2020-04-01,24.42854650148316
170190,2020-04-01,20.964360587002098
170200,2020-04-01,74.40651942836897
170210,2020-04-01,35.55439222165873
170215,2020-04-01,25.893319523562923
170220,2020-04-01,25.158971523361902
170230,2020-04-01,69.52841596130592
170240,2020-04-01,44.617429276628066
170255,2020-04-01,33.792844499275866
170270,2020-04-01,21.147237642083002
170290,2020-04-01,35.761724736895886
170300,2020-04-01,29.064316519782487
170305,2020-04-01,33.4075723830735
170307,2020-04-01,36.70120898100173
170310,2020-04-01,44.239957529640776
170320,2020-04-01,31.47482014388489
170330,2020-04-01,41.93290734824281
170360,2020-04-01,40.70556309362279
170370,2020-04-01,41.67421634354049
170380,2020-04-01,30.44272418891885
170382,2020-04-01,35.02626970227671
170384,2020-04-01,25.2133436772692
170386,2020-04-01,33.77617653681603
170388,2020-04-01,57.62581636573185
170389,2020-04-01,19.37046004842615
170390,2020-04-01,64.31459022418228
170410,2020-04-01,30.653950953678475
170460,2020-04-01,56.73758865248227
170510,2020-04-01,30.02101471029721
170550,2020-04-01,32.07720844606845
170555,2020-04-01,22.629088664883767
170560,2020-04-01,24.467824810374356
170600,2020-04-01,24.827097003014718
170610,2020-04-01,57.70816158285243
170625,2020-04-01,11.527377521613833
170650,2020-04-01,25.915127955944282
170700,2020-04-01,29.878701391366395
170710,2020-04-01,34.56718997551491
170720,2020-04-01,51.496172581767574
170730,2020-04-01,32.01024327784891
170740,2020-04-01,14.36394649429931
170755,2020-04-01,60.052219321148826
170765,2020-04-01,30.516879649055884
170770,2020-04-01,36.060401171963036
170820,2020-04-01,38.04554595358444
170825,2020-04-01,53.80476556495004
170830,2020-04-01,31.189083820662766
170900,2020-04-01,29.782359679266893
170930,2020-04-01,41.27651442767055
170950,2020-04-01,38.72294248672112
170980,2020-04-01,34.1130604288499
171050,2020-04-01,32.2061191626409
171070,2020-04-01,13.717421124828531
171090,2020-04-01,26.350461133069828
171110,2020-04-01,37.1900826446281
171150,2020-04-01,23.207839092315627
171180,2020-04-01,54.94505494505495
171190,2020-04-01,31.44194208832992
171195,2020-04-01,54.63236967903483
171200,2020-04-01,63.151247237132935
171215,2020-04-01,15.353121801432957
171240,2020-04-01,29.466916688990086
171245,2020-04-01,9.511731135066583
171250,2020-04-01,62.809288161400836
171270,2020-04-01,21.986075485525834
171280,2020-04-01,14.501160092807424
171320,2020-04-01,55.753791257805524
171330,2020-04-01,55.58437708441414
171360,2020-04-01,38.432928341185224
171370,2020-04-01,56.64488017429194
171380,2020-04-01,19.27353595255745
171395,2020-04-01,22.30275996654586
171420,2020-04-01,36.75675675675676
171430,2020-04-01,33.907146583202916
171488,2020-04-01,29.369807837543007
171500,2020-04-01,30.204460966542754
171510,2020-04-01,45.48555833522857
171515,2020-04-01,17.152658662092623
171525,2020-04-01,29.143897996357012
171550,2020-04-01,35.77817531305904
171570,2020-04-01,32.6211058554885
171575,2020-04-01,32.56904637832204
171610,2020-04-01,46.443506581102696
171620,2020-04-01,74.73411899971256
171630,2020-04-01,34.92911444421615
171650,2020-04-01,42.837435562332104
171660,2020-04-01,32.84763749684157
171665,2020-04-01,29.027576197387518
171670,2020-04-01,34.393809114359414
