H,I,Phi
-0.14282438158988953,0.8108593225479126,0.8304662704467773
-0.14270123839378357,0.8110921382904053,0.8306637406349182
-0.14267514646053314,0.8114696741104126,0.8310334086418152
-0.14269888401031494,0.8115557432174683,0.8311262130737305
-0.14269262552261353,0.8118730783462524,0.8314414024353027
-0.14268021285533905,0.8120219111442566,0.8315865397453308
-0.14265738427639008,0.812214732170105,0.8317726254463196
-0.14257654547691345,0.8123965859413147,0.8319313526153564
-0.1426083743572235,0.8126813769340515,0.8322248458862305
-0.1425236016511917,0.8126265406608582,0.8321459293365479
-0.14234444499015808,0.8128454089164734,0.8323135375976562
-0.14239516854286194,0.81285160779953,0.8323341012001038
-0.14239925146102905,0.8130940198898315,0.8325774669647217
-0.14231710135936737,0.8132133483886719,0.8326733112335205
-0.14231325685977936,0.8134559988975525,0.8329147100448608
-0.1422087848186493,0.8135706186294556,0.8329995274543762
-0.14225459098815918,0.8138786554336548,0.8333202600479126
-0.14215493202209473,0.8139036297798157,0.8333168029785156
-0.14205753803253174,0.8140354156494141,0.8334208130836487
-0.14203841984272003,0.8140303492546082,0.8334102630615234
-0.1419985592365265,0.8140497803688049,0.8334184288978577
-0.14196555316448212,0.8141173124313354,0.8334764838218689
-0.14193940162658691,0.8142802715301514,0.8336318135261536
-0.14198482036590576,0.8143870234489441,0.8337514400482178
-0.14186978340148926,0.8143648505210876,0.8336966037750244
-0.14175507426261902,0.814710795879364,0.8340096473693848
-0.1417819857597351,0.8147838711738586,0.8340902924537659
-0.14184387028217316,0.8147184252738953,0.834042489528656
-0.1418442577123642,0.8148297071456909,0.8341537117958069
-0.14177674055099487,0.8149048089981079,0.8342096209526062
-0.14170622825622559,0.8152550458908081,0.8345395922660828
-0.14159412682056427,0.8154444098472595,0.8346970081329346
-0.1415899693965912,0.815498948097229,0.834750235080719
-0.14157654345035553,0.8154858350753784,0.8347333073616028
-0.14152921736240387,0.8157323002815247,0.8349663019180298
-0.1414756178855896,0.815883457660675,0.8351021409034729
-0.1414942592382431,0.8162903189659119,0.8355137705802917
-0.1415102779865265,0.8164646029472351,0.8356924057006836
-0.14140187203884125,0.8162895441055298,0.835486888885498
-0.14144790172576904,0.8162973523139954,0.8355076313018799
-0.14158597588539124,0.8163861632347107,0.8356355428695679
-0.14152638614177704,0.8164363503456116,0.8356687426567078
-0.14153710007667542,0.8166171908378601,0.8358524441719055
-0.14154423773288727,0.8168558478355408,0.8360928893089294
-0.14146645367145538,0.8168291449546814,0.8360442519187927
-0.14130127429962158,0.8168041110038757,0.8359724283218384
-0.14136283099651337,0.8166942596435547,0.8358801603317261
-0.14136551320552826,0.8169410228729248,0.836127519607544
-0.14148932695388794,0.8170950412750244,0.8363163471221924
-0.14147832989692688,0.8171500563621521,0.836368203163147
-0.1414603590965271,0.8171044588088989,0.8363176584243774
-0.1415053755044937,0.8173357844352722,0.8365613222122192
-0.1415337324142456,0.8176939487457275,0.8369271755218506
-0.14150749146938324,0.8175510168075562,0.8367769718170166
-0.14142340421676636,0.8175515532493591,0.8367537260055542
-0.14147457480430603,0.8175132274627686,0.8367299437522888
-0.1414829045534134,0.8174833059310913,0.8367024064064026
-0.14143289625644684,0.817429780960083,0.8366348147392273
-0.14149126410484314,0.8176508545875549,0.8368721604347229
-0.1414998173713684,0.8175692558288574,0.836793065071106
-0.14161114394664764,0.8178058862686157,0.8370609879493713
-0.14162194728851318,0.8179104328155518,0.8371684551239014
-0.1415284126996994,0.8179938793182373,0.8372254371643066
-0.14155294001102448,0.8180380463600159,0.8372763991355896
-0.14161406457424164,0.8179669976234436,0.837222695350647
-0.14167040586471558,0.8180781602859497,0.8373497724533081
-0.14165125787258148,0.8181974291801453,0.8374634981155396
-0.14175769686698914,0.8183161020278931,0.8376122117042542
-0.14164763689041138,0.8184301853179932,0.8376950025558472
-0.1416017711162567,0.8184182643890381,0.837670087814331
-0.1415688693523407,0.8183684349060059,0.8376110196113586
-0.14154979586601257,0.8185436725616455,0.8377807140350342
-0.14152660965919495,0.8182938694953918,0.8375245332717896
-0.14151640236377716,0.8184673190116882,0.8376950025558472
-0.1414945423603058,0.8184332251548767,0.8376545906066895
-0.14137081801891327,0.8186798691749573,0.8378661274909973
-0.14148341119289398,0.8186420202255249,0.837860107421875
-0.1415586769580841,0.818652331829071,0.8378917574882507
-0.14142325520515442,0.8187577724456787,0.8379587531089783
-0.14139656722545624,0.8188154697418213,0.8380088806152344
-0.14144913852214813,0.8186877965927124,0.8378961086273193
-0.14133049547672272,0.8189873695373535,0.8381618857383728
-0.14126308262348175,0.8188389539718628,0.8379945755004883
-0.14133989810943604,0.8186935186386108,0.8378710746765137
-0.1414022594690323,0.8189018964767456,0.8380967974662781
-0.14133985340595245,0.8188361525535583,0.8380134105682373
-0.14136233925819397,0.8188337683677673,0.8380174040794373
-0.14130419492721558,0.8189923763275146,0.8381595611572266
-0.14130684733390808,0.819042444229126,0.8382102251052856
-0.1413312703371048,0.8188973665237427,0.8380722403526306
-0.1412622481584549,0.8188575506210327,0.8380129337310791
-0.14112119376659393,0.8191375136375427,0.8382527828216553
-0.14113616943359375,0.8191105723381042,0.8382300138473511
-0.14115726947784424,0.8193354606628418,0.8384607434272766
-0.1411394327878952,0.8194165229797363,0.8385367393493652
-0.1410824954509735,0.819397509098053,0.8385015726089478
-0.1410071849822998,0.8195305466651917,0.8386132121086121
-0.14102868735790253,0.8193368911743164,0.838425874710083
-0.14108224213123322,0.8194944858551025,0.838598370552063
-0.14097793400287628,0.8196017742156982,0.8386761546134949
-0.14087937772274017,0.8194387555122375,0.8384854793548584
-0.14082656800746918,0.8196992874145508,0.8387309312820435
-0.14077888429164886,0.8196264505386353,0.8386447429656982
-0.14067211747169495,0.8195032477378845,0.8384915590286255
-0.14062976837158203,0.819685161113739,0.8386614322662354
-0.1406836211681366,0.8197399377822876,0.8387314081192017
-0.14065735042095184,0.8198773860931396,0.8388612866401672
-0.14062675833702087,0.8197537064552307,0.8387290835380554
-0.14068517088890076,0.8199483156204224,0.8389399647712708
