H,I,Phi
-0.06103812903165817,0.7722617983818054,0.7752333283424377
-0.06104202941060066,0.7723952531814575,0.7753671407699585
-0.06104958429932594,0.7725346684455872,0.7755073308944702
-0.06106337159872055,0.7726704478263855,0.7756446003913879
-0.06107567250728607,0.7728005051612854,0.7757760882377625
-0.06109184771776199,0.772915780544281,0.7758932113647461
-0.061098985373973846,0.7730382680892944,0.7760164141654968
-0.06111030653119087,0.7731657028198242,0.7761451601982117
-0.06110796332359314,0.7732934355735779,0.7762724757194519
-0.061107028275728226,0.773435652256012,0.7764143943786621
-0.0611138790845871,0.7735869884490967,0.7765664458274841
-0.061114247888326645,0.7737209796905518,0.7767003774642944
-0.06112192943692207,0.773849606513977,0.7768298387527466
-0.06111936271190643,0.7739747762680054,0.7769545316696167
-0.061125967651605606,0.7740681171417236,0.7770485281944275
-0.061130817979574203,0.7741816639900208,0.7771626114845276
-0.06112859398126602,0.7742956876754761,0.7772761583328247
-0.06114476919174194,0.7744355201721191,0.7774178981781006
-0.061141952872276306,0.7745351791381836,0.7775170803070068
-0.06114811450242996,0.7746144533157349,0.7775970697402954
-0.061150483787059784,0.7747461795806885,0.7777289748191833
-0.06115102767944336,0.774847686290741,0.7778304815292358
-0.061149030923843384,0.7749284505844116,0.7779109477996826
-0.06114790216088295,0.7750536203384399,0.7780357599258423
-0.06115146726369858,0.7751654386520386,0.7781479358673096
-0.06115385890007019,0.7752894163131714,0.7782720327377319
-0.061152540147304535,0.7753959894180298,0.778378427028656
-0.06114773079752922,0.7754825353622437,0.7784643173217773
-0.06116098165512085,0.7756049036979675,0.7785881757736206
-0.06116781383752823,0.7757154703140259,0.7786994576454163
-0.06116023659706116,0.7757893204689026,0.7787723541259766
-0.06115657091140747,0.7759137749671936,0.778896152973175
-0.0611550435423851,0.7760151624679565,0.7789973020553589
-0.06116157025098801,0.7761206030845642,0.7791033983230591
-0.061172518879175186,0.7762264013290405,0.7792104482650757
-0.06116938591003418,0.7762820720672607,0.7792656421661377
-0.06115284934639931,0.7763754725456238,0.7793568968772888
-0.06115126982331276,0.776460587978363,0.7794418334960938
-0.06116180866956711,0.776526689529419,0.7795091271400452
-0.061169035732746124,0.7765983939170837,0.7795817255973816
-0.0611625611782074,0.7766906023025513,0.7796729803085327
-0.0611676424741745,0.7767573595046997,0.7797402143478394
-0.06117350608110428,0.7768434882164001,0.7798269987106323
-0.06116423383355141,0.7769275903701782,0.7799099087715149
-0.0611625500023365,0.7770294547080994,0.7800114154815674
-0.06116306036710739,0.7771049737930298,0.7800869941711426
-0.06116924062371254,0.777194082736969,0.7801767587661743
-0.06115643307566643,0.7772799134254456,0.7802609205245972
-0.061146799474954605,0.777350664138794,0.7803304195404053
-0.0611460916697979,0.7774471044540405,0.7804267406463623
-0.06114407628774643,0.7775600552558899,0.780539333820343
-0.06113804131746292,0.777651846408844,0.7806302905082703
-0.061131566762924194,0.777715802192688,0.7806934118270874
-0.06112951040267944,0.7777765393257141,0.7807537913322449
-0.06112119182944298,0.7778295278549194,0.7808058261871338
-0.061110157519578934,0.7779051661491394,0.7808799743652344
-0.06109705567359924,0.7779772877693176,0.7809503078460693
-0.061090193688869476,0.778055727481842,0.7810278534889221
-0.06110107898712158,0.7781276106834412,0.7811009883880615
-0.06110953539609909,0.7782156467437744,0.781190037727356
-0.061122845858335495,0.7782675623893738,0.7812435626983643
-0.06112419068813324,0.7783389687538147,0.78131502866745
-0.0611175037920475,0.7784317135810852,0.7814068794250488
-0.06112892925739288,0.7784971594810486,0.7814736366271973
-0.061120107769966125,0.7785903215408325,0.7815656065940857
-0.06111005321145058,0.7786453366279602,0.7816193103790283
-0.06109532713890076,0.7786798477172852,0.7816520929336548
-0.06110291928052902,0.7787503004074097,0.7817233204841614
-0.061097152531147,0.7787995338439941,0.7817718386650085
-0.061103466898202896,0.7788465619087219,0.7818195819854736
-0.06108836829662323,0.7789159417152405,0.7818870544433594
-0.06109561026096344,0.7789819240570068,0.7819538712501526
-0.0610901340842247,0.7790318131446838,0.7820029854774475
-0.061087340116500854,0.7790937423706055,0.7820646166801453
-0.06107660010457039,0.7791355848312378,0.7821050882339478
-0.06107422336935997,0.7792028784751892,0.782171905040741
-0.06108570098876953,0.7792766094207764,0.7822470664978027
-0.0610799714922905,0.7793325185775757,0.78230220079422
-0.06108316779136658,0.7794260382652283,0.7823960185050964
-0.06106894090771675,0.7794961333274841,0.7824643850326538
-0.06106303259730339,0.779560387134552,0.78252774477005
-0.06106545776128769,0.7796215415000916,0.7825891971588135
-0.06105603277683258,0.779686450958252,0.7826527953147888
-0.06107122451066971,0.77972412109375,0.7826924324035645
-0.06106302887201309,0.7797660827636719,0.7827332615852356
-0.061061665415763855,0.7798161506652832,0.7827831506729126
-0.061077143996953964,0.7798842787742615,0.7828531265258789
-0.0610748790204525,0.7799253463745117,0.7828938364982605
-0.06107014790177345,0.7799743413925171,0.7829421758651733
-0.061052896082401276,0.7800474762916565,0.783013105392456
-0.061047546565532684,0.780078649520874,0.7830436825752258
-0.06105034053325653,0.7801108360290527,0.7830761671066284
-0.061045192182064056,0.780139148235321,0.7831038236618042
-0.06104071065783501,0.780169665813446,0.7831337451934814
-0.06105693057179451,0.7802483439445496,0.783214271068573
-0.061042822897434235,0.7802886962890625,0.7832528948783875
-0.06105370074510574,0.7803321480751038,0.783297598361969
-0.06103590875864029,0.7803979516029358,0.7833611965179443
-0.06102849543094635,0.7804603576660156,0.7834226489067078
-0.0610203742980957,0.780509352684021,0.7834705710411072
-0.06101731210947037,0.7805643677711487,0.7835251688957214
-0.061003997921943665,0.7805898785591125,0.7835490703582764
-0.06100583076477051,0.7806116938591003,0.7835710644721985
-0.06102330610156059,0.7806541919708252,0.7836157083511353
-0.06103207916021347,0.7807324528694153,0.7836949229240417
-0.061019476503133774,0.7808049917221069,0.7837659120559692
-0.061010170727968216,0.7808173894882202,0.783777117729187
-0.06101079285144806,0.7808821201324463,0.7838418483734131
-0.06100340932607651,0.7809026837348938,0.783861517906189
-0.061005283147096634,0.7809664011001587,0.7839253544807434
-0.061003901064395905,0.7809975743293762,0.7839562296867371
-0.060995884239673615,0.7810277342796326,0.7839854955673218
-0.060993097722530365,0.7810861468315125,0.7840434908866882
-0.06098593771457672,0.7811110019683838,0.7840675115585327
-0.060980211943387985,0.7811421751976013,0.7840980291366577
-0.06097068265080452,0.7811778783798218,0.7841324210166931
-0.06095987558364868,0.7812275290489197,0.784180760383606
-0.060938023030757904,0.7812672853469849,0.7842177748680115
-0.060920219868421555,0.781297504901886,0.7842457890510559
