H,I,Phi
0.922123372554779,0.0760943740606308,0.926331639289856
0.9241202473640442,0.07343371212482452,0.9273602366447449
0.9260857105255127,0.07075420022010803,0.9283197522163391
0.9280802011489868,0.06808729469776154,0.9293537735939026
0.9300745725631714,0.06542418897151947,0.9303990602493286
0.9321292638778687,0.06275501102209091,0.9315586090087891
0.9341582655906677,0.06009348854422569,0.9326865673065186
0.9361840486526489,0.057424187660217285,0.9338086843490601
0.9382225275039673,0.05476246774196625,0.9349705576896667
0.9402488470077515,0.05211503058671951,0.9361321330070496
0.9423091411590576,0.04947543144226074,0.9373737573623657
0.9443433284759521,0.0468335784971714,0.9385722279548645
0.9464016556739807,0.04420249164104462,0.9398354291915894
0.9484955072402954,0.04157792404294014,0.9411810636520386
0.9505699872970581,0.038954656571149826,0.9424997568130493
0.9526810646057129,0.03634495660662651,0.9439105987548828
0.9548211097717285,0.03375973179936409,0.9454100728034973
0.956950306892395,0.03118959069252014,0.9469128847122192
0.9590977430343628,0.02865798957645893,0.9484986066818237
0.9612348079681396,0.026161393150687218,0.9501081705093384
0.9633810520172119,0.02369428053498268,0.9517741203308105
0.9655595421791077,0.02129235304892063,0.9535766839981079
0.9677200317382812,0.018940819427371025,0.9554044604301453
0.9699147939682007,0.016662482172250748,0.9573808908462524
0.9721008539199829,0.014479846693575382,0.9594457745552063
0.9742598533630371,0.012404557317495346,0.9615747332572937
0.9764165878295898,0.010454718954861164,0.9638338685035706
0.9785686135292053,0.00865436252206564,0.9662423729896545
0.9806810617446899,0.007022022735327482,0.9687504768371582
0.9827281832695007,0.005564854945987463,0.9713141322135925
0.9847446084022522,0.004303466994315386,0.9740211367607117
0.9866220951080322,0.0032375496812164783,0.9766577482223511
0.9883810877799988,0.00236802501603961,0.9792630076408386
0.9900344610214233,0.0016891342820599675,0.9818556904792786
0.991548478603363,0.0011706127552315593,0.9843378067016602
0.9928880929946899,0.0007914581801742315,0.9866174459457397
0.99407559633255,0.0005226930952630937,0.9887084364891052
0.9951176643371582,0.00033832373446784914,0.9905973672866821
0.9959886074066162,0.00021571309480350465,0.99220871925354
0.9967324733734131,0.0001360882306471467,0.9936116337776184
0.9973394870758057,8.489161700708792e-05,0.9947708249092102
0.997864842414856,5.254450661595911e-05,0.9957866668701172
0.9982707500457764,3.250907684559934e-05,0.9965767860412598
0.9986169338226318,2.031301482929848e-05,0.9972561597824097
0.9988764524459839,1.2514293302956503e-05,0.9977666735649109
0.9991183280944824,7.731703590252437e-06,0.998245120048523
0.9992743134498596,4.840568180952687e-06,0.9985538721084595
0.9994153380393982,3.174291123286821e-06,0.9988341331481934
0.9995055198669434,2.052466925306362e-06,0.9990134835243225
0.9996169209480286,1.3866131212125765e-06,0.9992355108261108
0.9996598958969116,9.8974908269156e-07,0.999320924282074
0.9997273683547974,7.439113005602849e-07,0.999455451965332
0.9997895956039429,5.751073217652447e-07,0.9995797872543335
0.9998198747634888,5.014130692870822e-07,0.9996402263641357
0.9998529553413391,4.0527964983994025e-07,0.9997062683105469
0.9998899698257446,3.6710309814225184e-07,0.9997801184654236
0.9999198913574219,3.5030652156819997e-07,0.9998403191566467
0.9999682903289795,3.293069141818705e-07,0.9999369382858276
0.9999583959579468,3.299571460502193e-07,0.9999171495437622
0.9999648332595825,3.333184110942966e-07,0.9999299049377441
0.9999828338623047,2.935507268375659e-07,0.9999657869338989
0.9999979734420776,3.2461358046020905e-07,0.9999963045120239
0.9999889731407166,2.882812850657501e-07,0.9999783039093018
0.9999945759773254,3.1258576882464695e-07,0.99998939037323
0.9999856948852539,3.325078239413415e-07,0.9999717473983765
0.999984860420227,3.233290044590831e-07,0.9999700784683228
0.9999946355819702,3.003727329087269e-07,0.9999897480010986
1.000006914138794,2.908251133248996e-07,1.000014305114746
0.9999922513961792,2.879124849641812e-07,0.9999849796295166
0.999988853931427,3.09218847860393e-07,0.9999778866767883
0.9999653100967407,2.935076395260694e-07,0.9999309182167053
0.9999670386314392,3.0880141821398865e-07,0.9999343156814575
0.9999926090240479,3.1345101092483674e-07,0.9999855756759644
0.9999920129776001,3.3117112252512015e-07,0.9999844431877136
0.9999859929084778,3.1398570854435093e-07,0.9999723434448242
1.0000042915344238,2.953943578631879e-07,1.0000087022781372
1.0000016689300537,2.9992489203323203e-07,1.0000035762786865
1.0000079870224,3.074759149512829e-07,1.000016450881958
1.000015139579773,3.0433716347033624e-07,1.0000303983688354
1.0000152587890625,3.145864013731625e-07,1.0000308752059937
1.0000224113464355,3.136588588859013e-07,1.0000450611114502
1.0000226497650146,3.0427111141762e-07,1.000045657157898
1.00004243850708,2.9736429496551864e-07,1.0000851154327393
1.0000286102294922,3.2249849368781724e-07,1.000057339668274
1.0000258684158325,3.0330534173117485e-07,1.0000519752502441
1.0000238418579102,2.844639084287337e-07,1.0000481605529785
1.00001859664917,3.0509914950016537e-07,1.000037431716919
1.0000146627426147,2.9429676828840456e-07,1.0000295639038086
1.0000282526016235,3.135514816676732e-07,1.0000568628311157
1.0000414848327637,3.0833840014565794e-07,1.0000832080841064
1.0000556707382202,2.916721655310539e-07,1.000111699104309
1.0000357627868652,2.676241876997665e-07,1.00007164478302
1.0000460147857666,2.868030719582748e-07,1.0000925064086914
1.0000591278076172,2.9774207632726757e-07,1.0001188516616821
1.0000653266906738,2.9286172775755404e-07,1.0001307725906372
1.0000739097595215,3.0158560093695996e-07,1.0001479387283325
1.0000892877578735,2.825442777520948e-07,1.0001788139343262
1.0000650882720947,2.782710168958147e-07,1.000130295753479
1.0000475645065308,2.7200098884350155e-07,1.000095248222351
1.0000035762786865,2.754373724656034e-07,1.0000072717666626
0.9999945759773254,2.7589592832555354e-07,0.9999894499778748
0.9999992847442627,3.035284237284941e-07,0.9999988079071045
1.0000046491622925,2.9675322821276495e-07,1.0000094175338745
1.0000019073486328,2.987920879604644e-07,1.0000040531158447
1.000006079673767,2.8412145525180676e-07,1.0000122785568237
1.0000253915786743,3.1471739703192725e-07,1.0000510215759277
1.0000590085983276,3.0453611543634906e-07,1.0001182556152344
1.0000615119934082,3.04991289112877e-07,1.000123143196106
1.000041127204895,2.995725196797139e-07,1.0000827312469482
1.000030755996704,2.941249022114789e-07,1.0000617504119873
1.0000067949295044,3.1713926773591083e-07,1.000014066696167
0.9999902248382568,3.0360394021045067e-07,0.9999806880950928
0.9999982118606567,3.1250763754542277e-07,0.9999967217445374
1.0000042915344238,2.869719537557103e-07,1.0000088214874268
0.9999933242797852,2.858644450043357e-07,0.9999868869781494
0.9999771118164062,2.8414834218892793e-07,0.9999545216560364
0.9999762773513794,2.8736988610944536e-07,0.9999527931213379
0.999984085559845,3.066037379539921e-07,0.999968409538269
0.999983549118042,2.964301017982507e-07,0.9999673366546631
